,County,State,CENSUSTRACT,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,Food Desert Score,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,State/County FIPS Code,Alcohol Abuse,Alzheimer's Disease/Dementia,Arthritis ,Asthma,Atrial Fibrillation,Autism Spectrum Disorders,Cancer,Chronic Kidney Disease,COPD,Depression ,Diabetes,Drug Abuse/Substance Abuse,HIV/AIDS,Heart Failure,Hepatitis  (Chronic Viral B & C),Hyperlipidemia,Hypertension,Ischemic Heart Disease,Osteoporosis,Schizophrenia/Other Psychotic Disorders,Stroke
1360,Itawamba,Mississippi,140289751500,1,23401,8881,0,934,0.2634146,1,1,1,3,0,0,3,91.7,243110,2,2,1,1,1,1,0,0,3494.87266525,3980.74200225,2739.716225,1290.8554917399997,1457.70825284,955.8076518999999,22771.309438999997,4.8716079489999995,10071.051224,2.108836869,5305.5791745999995,1.115080727,3475.3082749999994,0.743823004,21040.276973,4.4306046320000005,1352.25640629,0.35576187800000003,50.328789836000006,0.012025641,3.000000052,0.00089153,47.00000001,0.009860286,278.44727837000005,0.062463982,292.75589036,0.06418406900000001,270.17351375,0.16802356799999998,1187.1064307000001,0.705841997,21400.648166,4.5718834919999995,9509.5177119,1.990923217,5042.458876600001,1.0593484219999998,3106.2137459,0.66116781,19719.967536,4.143637834000001,1326.1641262,0.34882508199999995,41.599304358000005,0.009901195,2.000000052,0.0005943540000000001,44.000000055,0.00924136,266.91722102000006,0.059683672,284.55870247,0.06219572500000001,258.79084862,0.161418849,1113.376965,0.658076322,755.15644025,0.14876831299999999,335.04783984,0.066190383,167.28996335,0.032850905,124.93180863999999,0.024757565,734.4582607500001,0.144657476,8.999999902999999,0.001796407,0.609105486,9.8e-05,0.0,0.0,0.2127778,4.31e-05,10.876299227,0.002173342,9.509476966,0.001899409,5.2823430909999995,0.0027326449999999997,36.383743491000004,0.018640085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10136,5400,3701,21623,1391,52,3,47,285,300,268,1220,28057,"20,329.70","24,143.90","14,938.30","19,997.20","23,706.10",0,"17,951.30","23,441.60","20,742.10","18,235.50","12,520.90","23,650.40",0,"26,616.10","14,742.30","12,108.70","12,121.70","16,487.10","18,989.50","25,261.10","30,254.10"
1379,Jackson,Ohio,273559702500,2,33225,13010,0,325,0.07999379999999999,1,1,1,3,3,4,6,166.89999999999998,334096,2,2,2,2,2,0,0,4,2417.14397,6274.5105969,1974.6251821,1122.4825216,3090.1593475,931.1563091,25839.227859,5.505506842000001,12515.041756,2.7050361180000007,6401.5014624000005,1.3639119310000003,3478.7564638,0.74711625,25118.390775,5.351686257,155.99977655100002,0.030577037,72.354202322,0.016299498000000003,11.99999981,0.002249737,93.26709890400001,0.020615087,387.21600387999996,0.084079223,209.14430146,0.045505487,826.53706269,0.449268876,2140.3048817,1.211001111,19929.5231541,4.241994501,9558.6549841,2.074743534,4915.5632882,1.042409844,2675.1359711,0.578854599,19360.3123272,4.121428155,127.270145927,0.025289628,62.092774173,0.013973724000000002,11.99999981,0.002249737,77.976569203,0.016942963,289.87133428,0.062110290000000005,137.39051955,0.030032366000000005,523.7723769300001,0.299003897,1588.87401264,0.912813191,442.51878789999995,0.080035954,191.3262125,0.034604126,107.47033290000002,0.019437572,61.71262099,0.011161623999999998,426.0689392,0.077060759,11.93831828,0.002159218,0.0,0.0,0.0,0.0,1.000000011,0.000180865,3.511530328,0.0006351109999999999,0.727578101,0.000131593,0.0,0.0,36.03129402,0.017414835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15499,8155,4690,32267,193,109,12,120,524,265,1224,2914,39079,"27,188.30","25,555.60","15,672.80","21,059.80","26,715.30","3,206.20","25,852.10","24,303.10","22,215.00","18,121.90","15,388.70","23,696.50",0,"27,556.30","17,746.70","14,170.80","13,727.00","19,199.40","22,302.40","29,505.00","30,226.00"
1389,Jasper,Illinois,51239932200,1,9698,3940,0,54,0.018646400000000004,1,1,1,3,0,0,1,20.6,181968,1,1,1,1,1,0,0,0,1476.9554682,3018.12167,558.1595562000001,403.71441384,1044.50383984,216.64045240000002,8871.840481,2.7175395069999997,2425.6366558,0.733007596,2042.3409336,0.6236090080000001,1535.8767055,0.471600035,8752.468789,2.679720578,10.532749442,0.003076018,22.000000092,0.006725538,1.0000000070000001,0.000249813,12.99999988,0.00409526,72.8389473,0.023672301000000003,70.30624679,0.022971747999999997,128.44917671399998,0.096522974,271.2784864,0.20801360500000002,7228.2901382,2.15979098,1748.2718586,0.502603377,1660.7394156,0.49404933700000003,1211.3340493,0.361233605,7130.8809604,2.129550691,7.986433814000001,0.0021967650000000003,18.754488262000002,0.005604850999999999,1.0000000070000001,0.000249813,12.877243942,0.004052872,56.791013887000005,0.018135988999999998,49.798387032,0.015895323,79.188125354,0.057353502,195.99507384,0.148275561,918.795912,0.27626877699999997,187.07396144,0.054042391999999995,234.59051889999998,0.070322841,164.51122202,0.048930145999999994,902.6765212,0.270832168,0.0,0.0,5.9185410780000005,0.002007062,0.0,0.0,3.200850025,0.0011435689999999999,6.999999941,0.0022859770000000002,5.918529004,0.002114516,4.407249934,0.002824389,22.92799398,0.017511908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709,2204,1689,9564,11,24,2,13,84,79,137,305,17079,"24,023.40","22,801.10","15,646.00","28,279.30","24,021.60",0,"19,764.30","24,861.70","25,341.10","22,410.00","13,858.50","44,049.10",0,"29,706.80",0,"13,315.00","14,217.60","20,335.90","19,568.10","32,132.30","28,232.30"
1390,Jasper,Indiana,144584807603,2,33478,12232,0,926,0.2338536,1,1,1,3,0,0,1,69.69999999999999,529420,2,2,2,2,2,0,0,0,4371.396967584,6624.059575584,4364.053159,868.599810865,1514.8215380650001,867.5398081,27253.304028000002,6.445201095,7008.3952525,1.7883538319999999,7082.6681364,1.697846863,3725.024343,0.832914294,26128.768193999997,6.1272441660000005,145.666407865,0.033587491,103.818169866,0.030164092000000003,8.999999985999999,0.0018396579999999999,52.116213013,0.010857531,813.93507486,0.241508163,1498.29690465,0.438903215,322.13119987,0.22596106300000002,870.3668141200001,0.618010655,21199.637309,5.026708821,5113.261269,1.3354249230000002,5540.3689659,1.3328828369999999,2682.6215128,0.599036795,20313.707410000003,4.765735741,108.98509088200001,0.024944107999999996,84.87574517599998,0.025947728000000003,7.357711193999999,0.0014232589999999999,34.95251416399999,0.006650695,649.75886886,0.202007303,1238.0087477900001,0.375858537,220.562603061,0.15797106000000002,629.6635616899999,0.460410236,7.3438085840000005,0.001290637,1.060002765,0.000186344,1.8673083780000002,0.000317354,0.995558355,0.00018350000000000002,4.954607852,0.000884586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389200628,0.00040605,3.64223069,0.000619006,0.075267767,3.84e-05,0.184033153,9.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8715,8594,4702,32056,212,133,11,68,998,1823,510,1123,18073,"24,205.30","24,233.60","16,870.70","24,624.20","26,580.30",0,"23,218.00","27,881.40","24,434.50","23,531.90","15,351.20","23,343.20",0,"27,931.10","21,047.80","14,252.10","14,466.50","18,838.20","21,109.60","32,881.60","29,991.00"
1406,Jefferson,Indiana,126545764100,3,32428,12635,0,1905,0.4366688,1,1,1,3,0,2,1,104.4,380084,3,4,2,3,2,1,0,2,2962.094620248,7651.870041848,2031.2261399,1253.5193924,3047.62297585,857.6935956,27007.7526625,5.42211949,10787.79987505,2.130077006,6106.949455699999,1.2054654080000002,3851.1048957099997,0.772954617,25785.1252205,5.181493481,407.13105439000003,0.081532409,157.822293136,0.030544739,6.000000078,0.001306617,61.64565934399999,0.011986833999999998,590.0284119300001,0.115255401,639.0075577299999,0.120686224,585.09421085,0.30078866899999995,1344.07048274,0.690476151,20821.8486039,4.014073344,8462.8244786,1.6227546900000003,4823.48488662,0.922560638,2949.51373213,0.5717448300000001,19953.058631,3.855611623,304.19454753,0.054645539,80.43202208,0.015053858,5.000000085,0.001049151,48.846018661,0.009171812,430.317373752,0.078541359,470.932092586,0.08307155000000001,377.56197158699996,0.189898044,1029.6508651200002,0.512373376,930.868480348,0.16334875499999998,395.8257968000001,0.068486633,253.88443695,0.045210515,122.09238691,0.02118954,907.837089839,0.159085231,7.5479107039999995,0.001221934,1.010280685,0.00015793,0.0,0.0,0.0,0.0,14.473198827,0.0028836599999999997,15.014525345000001,0.002808263,9.77939585,0.0049935280000000005,43.52421637199999,0.019248477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12248,7334,4742,30876,542,211,6,69,724,755,898,1666,18077,"17,086.80","19,720.40","13,456.40","27,201.70","26,156.40",0,"17,488.80","21,978.60","21,043.30","19,090.90","13,675.50","18,679.00",0,"24,507.00","18,901.30","14,232.50","13,206.80","17,620.70","20,393.10","21,543.60","27,926.00"
1419,Jefferson,Pennsylvania,546857359100,7,45200,18561,0,774,0.2371917,0,3,0,3,4,4,9,201.9,691234,1,6,1,6,1,0,0,4,3580.0895318540006,9629.82139177,3226.7198251840005,1214.718430347,3762.7540604959995,1062.1096572410001,35887.5942861,9.175695681999999,13816.821876389999,3.5403355169999995,7870.939858650001,2.012169678,6363.192733569998,1.6359515309999997,35298.7925121,9.016117461999999,119.476492177,0.034119896,74.375994859,0.022652118,2.0000000460000003,0.000484801,65.543913421,0.015251563000000001,327.405357861,0.08706982400000002,193.04196460100002,0.05084098299999999,1010.1392315700001,0.674099604,1784.4192949300002,1.162036707,28884.749389184002,6.642636030999999,10948.421189240999,2.515425246,6392.188381049001,1.477868612,5023.936539585,1.1494575329999999,28498.055828018,6.553253228,36.880382618999995,0.008323987,48.240679179000004,0.012165840000000002,1.000000016,0.00031348,53.098009951,0.011085836,247.47447417500004,0.057493702,135.716921769,0.030263277999999998,703.121100333,0.4158922259999999,1206.0599782840002,0.6925959729999999,353.36970667,0.109155347,152.608773106,0.04728660900000001,51.749050905,0.015846872,73.076336134,0.022468045,347.95103818999996,0.10784454600000001,0.0,0.0,0.0,0.0,1.000000016,0.00031348,0.724746552,0.000130233,3.6939221979999997,0.000867088,0.589280737,0.000184728,12.960721817,0.010483535,17.051348353,0.013672789999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17408,9757,8255,44446,157,92,3,86,416,275,1636,2688,42065,"21,851.40","22,558.00","15,129.00","20,510.00","25,611.90","4,049.80","20,022.00","24,632.00","25,229.20","21,206.30","16,019.30","26,649.00",0,"26,463.50","12,583.50","13,630.00","14,060.20","18,825.40","15,817.40","26,618.80","28,825.80"
1422,Jefferson,Washington,371223653307,2,29872,14049,0,631,0.22720849999999998,1,1,1,3,2,2,2,99.89999999999999,419558,4,4,3,2,2,2,1,3,5508.0370207,8441.5652592,2910.2458312999997,1857.5013340700002,2836.14456457,954.6265418,25162.997429,6.191710968,8089.144281299999,2.111548715,3727.0492897,0.942726561,6597.7778652,1.49487026,22873.451759,5.536570023,211.4830086,0.065877036,387.18032006999994,0.09539951800000002,38.953213734,0.010902914,618.71292442,0.21814979,1033.21618833,0.264811685,690.18308201,0.183612253,405.95497853000006,0.24596004900000001,1437.2151394100001,0.840853997,20833.4438325,5.157154632000001,6421.488997,1.694368109,2911.22818657,0.738494713,5697.049486100001,1.289319599,18946.504861999998,4.6027062270000005,178.45619534500003,0.058022486,309.691470201,0.07697064,28.322340451000002,0.008071168,543.90652116,0.19953515100000002,826.5624462000001,0.211848963,550.1166835399999,0.148343441,209.71479557,0.140553897,1128.1073595999999,0.68451434,3180.4355582,1.561713154,1243.9137053700001,0.602444989,483.38206771,0.24061686899999998,605.60525181,0.296807861,2583.9335330999997,1.274893651,83.92528466799999,0.039545848,37.613902513,0.018932486,8.000000035000001,0.003835504,322.42490717,0.15343296,144.537938307,0.071072713,110.32281704100001,0.054544973000000004,24.22402119,0.030318768000000003,196.020583956,0.241141543,582.6443687999999,0.273413594,341.0389131,0.160037031,69.14817906,0.032448700000000004,34.36067302,0.016124201,301.7514915,0.141600888,66.73543967,0.03131649,3.000000014,0.00140779,6.477953522000001,0.0030398659999999996,180.0716091,0.08450099,24.60787558,0.011547571999999999,19.8105875,0.009296381,9.477302541,0.011906159,14.99372107,0.018836333,9291,4446,7842,27198,246,464,63,681,1220,848,682,1773,53031,"19,476.20","18,258.60","13,675.00","21,501.30","20,235.70",0,"17,539.80","21,085.40","23,280.10","15,420.20","12,719.80","26,982.50",0,"25,236.60","16,224.30","12,321.60","13,281.00","17,543.00","17,844.90","22,037.30","25,968.00"
1434,Jim Hogg,Texas,96495900600,1,5300,1902,0,16,0.0052683999999999995,1,1,1,3,1,1,1,33.4,81758,1,1,1,1,1,0,0,1,1851.839536,3036.999986,1851.839536,1209.631409,1987.391504,1209.631409,4342.523159,1.5768993199999999,2345.435024,0.812609303,1258.6394071,0.45606351900000003,656.6693822999999,0.23949794,3827.079548,1.387757588,21.30943803,0.008177646,15.000000546999999,0.005952656000000001,0.0,0.0,19.99999983,0.006923303,459.1341792,0.168088131,4008.4288450000004,1.45494308,132.02257742,0.12518111599999998,482.26131701,0.461112401,2180.7056359,0.7550825449999999,1321.5034507,0.447733407,623.87382783,0.21654063699999998,320.81235401000004,0.1111774,1899.0077135,0.656692956,4.999999762,0.001646361,6.00000016,0.001975634,0.0,0.0,11.86623652,0.003907223,258.83169012999997,0.090860372,2040.5498695,0.707473399,77.86324768,0.072790186,265.07941887,0.24644072500000003,116.1502334,0.038245055,76.59080507,0.025219231,12.36303211,0.004070804,16.4700479,0.0054231309999999994,102.33515890000001,0.033696133999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8150745,0.004548921,94.18051951,0.031011037,5.246656612,0.004765356,21.04723543,0.019116472,64.34083766,0.021185656,42.658351399999994,0.014046214,6.005934567000001,0.0019775879999999997,8.871083977,0.0029210020000000002,58.11080591,0.019134279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23003167,0.002051377,55.209445900000006,0.018178942,2.3698418269999997,0.002152445,10.76171412,0.009774491,2516,1538,789,4658,22,15,0,20,585,4907,148,471,48247,"48,676.20","40,496.00","23,356.30","27,060.90","43,635.60",0,"34,926.50","40,196.80","38,407.60","33,738.50","26,039.90",0,0,"44,122.90",0,"20,123.10","21,224.00","26,605.80","30,125.90","53,361.10","39,878.50"
1451,Jones,Georgia,79014181111,2,28669,10586,0,321,0.0598084,1,1,1,3,1,2,1,86.8,404158,2,2,2,2,2,0,0,2,9659.17209,13301.191176,9388.713454,3353.92550562,4645.11090732,3267.5297033,27390.732536000003,5.822317122,9173.6452362,1.907533268,7203.7572372,1.4939611279999998,3275.4643508,0.7258981860000001,20122.565799,4.411917184,6620.8138775,1.2625567279999999,179.40991028499997,0.046601201,2.999999987,0.0007571979999999999,62.886827423,0.012304796,402.05613853,0.088180015,304.15505798,0.06775294300000001,399.17870595999995,0.19780173499999998,1610.77799945,0.815151291,23717.718001,5.301452781,7874.078889799999,1.7231754479999997,6249.023186,1.35917618,2820.4177126,0.66129382,17777.422372,4.078570011,5371.9622846,1.0866099939999998,163.98648072499998,0.043970762999999996,2.999999987,0.0007571979999999999,54.603916938,0.011092193,346.74294741,0.080452622,264.0623561,0.062132778,319.43069528999996,0.166891317,1363.26001522,0.720630315,270.458636,0.081487989,86.39580232,0.026030672999999997,54.48782289999999,0.01641694,38.183274700000005,0.011504452,208.324646,0.062767293,59.4808608,0.01792132,0.08234462599999999,2.48e-05,0.0,0.0,0.0,0.0,2.57078548,0.0007745660000000001,5.082231023,0.001531254,2.470536988,0.0020184129999999997,17.42977627,0.014240013000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9443,7473,3586,20989,7008,187,3,63,419,315,426,1644,13169,"21,724.00","23,438.70","14,135.30","21,157.80","20,709.60",0,"15,694.90","20,484.70","20,709.50","16,424.20","13,298.20","25,997.40",0,"25,155.10","15,191.20","11,474.30","11,838.10","14,895.90","14,155.60","25,688.20","28,665.40"
1452,Jones,Iowa,95525351900,2,20638,8181,0,1304,0.2764879,1,2,0,3,0,0,2,52.39999999999999,321773,2,3,1,2,1,1,0,0,3463.9918258999996,6587.8256662,709.7453986999999,1030.2162222099998,1835.4364575,172.29229591,15452.834703,3.8591080890000002,3971.1768625,1.007552309,3602.4124939000003,0.8925888300000001,2885.4434496999997,0.722918711,15171.407631000002,3.789901167,65.569043846,0.015462171,59.495357737000006,0.013479219999999998,0.084312081,1.76e-05,26.388966653999997,0.009037032,129.889392263,0.031210876999999998,143.14849819,0.035515226999999996,234.97370908,0.139192444,585.69043338,0.37202609,11837.3475537,3.0495666040000002,3032.01385671,0.799696991,2820.72145546,0.717422594,1996.6722296300002,0.523633533,11631.772033500001,2.996750257,38.529981126,0.009595212999999998,44.234900234,0.010182512999999999,0.0,0.0,25.008940453999998,0.008748878,97.80169723600001,0.024289737000000002,106.523909835,0.027386883999999997,138.30829999,0.08411117800000001,421.417721011,0.2752219,2754.2464271999997,0.999337695,857.9239263,0.316826887,595.5945837099999,0.214919922,546.8649774200001,0.19800046899999998,2703.9210651000003,0.980655257,7.000000065,0.002734375,8.292238191,0.002439899,0.0,0.0,19.553304207999997,0.007534979,15.479822695,0.005973185,28.999999333,0.009652238,36.896210643,0.029255262,126.55979867799999,0.107262375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5215,4626,3556,19901,408,90,2,49,188,270,359,799,19105,"17,810.90","16,882.70","14,636.00","23,373.10","20,580.30",0,"18,397.80","22,674.40","20,401.80","17,338.00","14,290.10","35,441.80",0,"25,007.60",0,"13,461.90","13,119.80","17,342.60","18,771.20","17,070.10","26,598.10"
1455,Jones,South Dakota,46075091600,0,1006,458,0,0,0.0,1,1,1,3,1,0,1,8.9,51563,1,1,1,0,0,1,1,1,1005.999998,1005.999998,986.8327691,332.417389,332.417389,326.08386989999997,1005.999998,0.999999998,332.417389,0.33043478,225.00000040000003,0.223658052,206.9999983,0.205765406,961.9999979,0.956262423,1.0,0.000994036,0.0,0.0,3.9999999010000002,0.003976143,20.00000012,0.019880716,18.9999999,0.01888668,13.00000013,0.012922465,5.240274656,0.011441648,12.57665902,0.027459953999999998,1005.999998,0.999999998,332.417389,0.33043478,225.00000040000003,0.223658052,206.9999983,0.205765406,961.9999979,0.956262423,1.0,0.000994036,0.0,0.0,3.9999999010000002,0.003976143,20.00000012,0.019880716,18.9999999,0.01888668,13.00000013,0.012922465,5.240274656,0.011441648,12.57665902,0.027459953999999998,1005.999998,0.999999998,332.417389,0.33043478,225.00000040000003,0.223658052,206.9999983,0.205765406,961.9999979,0.956262423,1.0,0.000994036,0.0,0.0,3.9999999010000002,0.003976143,20.00000012,0.019880716,18.9999999,0.01888668,13.00000013,0.012922465,5.240274656,0.011441648,12.57665902,0.027459953999999998,986.8327691,0.980947087,326.08386989999997,0.324139036,219.0000003,0.217693837,205.7896469,0.20456227300000002,942.8327688999999,0.937209512,1.0,0.000994036,0.0,0.0,3.9999999010000002,0.003976143,20.00000012,0.019880716,18.9999999,0.01888668,13.00000013,0.012922465,5.152405805,0.011249793999999999,12.36577378,0.026999506,266,225,207,962,1,0,4,20,19,13,5,12,46075,0,"12,916.10","12,533.10",0,"18,264.60",0,"12,052.40","27,322.40","22,265.00","11,083.20","8,217.00",0,0,"21,584.30",0,"17,675.40","14,751.90","18,084.50","14,183.50",0,0
1456,Jones,Texas,289518121603,1,20202,6034,1,5007,1.2652981999999997,1,1,1,3,0,0,2,93.4,274367,2,2,1,1,1,1,0,0,5071.509790849999,5726.06880585,2813.990081,2171.489199637,2540.813759637,1459.969884,17588.360808,4.97634944,4847.612356600001,1.4458185479999999,3003.804049339,0.8822079150000001,2321.2440364000004,0.6974120030000002,12362.162994,3.5815442550000003,2207.9484495239994,0.5517130960000001,69.43175313,0.023158435,0.99999998,0.0004923680000000001,94.713743247,0.025631379,2853.1038831000005,0.793809914,4048.0862313000002,1.170861736,270.37459392,0.22915327300000002,457.38156015000004,0.36967694599999995,15102.5934231,4.059269502,3803.0173921100004,1.066926986,2309.1991861789998,0.626349822,1892.40474438,0.5403786610000001,10481.3339326,2.8816809070000002,2017.9868164959996,0.48428104600000005,50.956669731999995,0.016214563,0.99999998,0.0004923680000000001,75.99535542699999,0.018427816,2475.32066542,0.658172807,3227.95235062,0.87826072,193.086889187,0.156002416,298.49654868000005,0.21232910400000002,2273.65153689,0.46765976900000006,721.3638665370001,0.147638083,533.607494974,0.109016601,353.117848033,0.075896578,2095.84961093,0.43129890699999995,7.160055578,0.001371395,3.174911956,0.0009089380000000001,0.0,0.0,11.479425075,0.002221191,155.987541408,0.03185935,195.51099233699998,0.040516469000000006,50.781297546000005,0.027326213,52.712535224,0.028009780999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5129,3734,2764,14375,2344,79,1,117,3286,5009,378,612,48253,"27,987.20","25,581.50","17,514.90","30,592.20","24,077.60",0,"21,909.00","27,588.30","27,346.10","21,719.60","17,851.90","28,284.20",0,"27,008.60","29,989.00","16,561.00","15,228.70","18,668.70","18,985.30","30,216.80","31,649.00"
1472,Karnes,Texas,193023881000,1,14824,4463,0,3336,0.5084526,1,1,1,3,0,0,2,81.30000000000001,239601,3,3,1,1,1,2,0,0,2164.13327411,3638.5237422099995,843.9095929,656.3963469400001,1189.86672254,226.38242590000002,11893.778167,3.409239936,4812.986298099999,1.205336902,2120.1038341000003,0.723753497,1606.0910267000002,0.533058429,8240.697165000001,2.669814142,1282.2945651599998,0.202937875,18.479478192,0.00582829,2.0,0.000274688,30.727839895000002,0.008911988999999999,2319.57908075,0.521472952,5407.5908426,1.4629694149999999,243.78788626,0.27363311199999996,747.40195993,0.658368455,9093.9137639,2.8490485480000003,3559.4495385,0.96961791,1447.9153598,0.593696586,1188.7039762000002,0.448929066,6193.3706029,2.265324165,1185.30309137,0.183693753,13.338951423000001,0.005075265,2.0,0.000274688,26.011516843000003,0.007906406,1673.8895713499996,0.38677427200000003,3557.9953318000003,1.10343541,186.338077352,0.235697441,482.44329379,0.482387908,1364.14062209,0.7070911449999999,439.803455883,0.22541297200000002,298.246497073,0.16132055300000003,259.963009208,0.132676305,1254.4563749600002,0.646376748,19.659550913,0.009796524000000001,1.000000038,0.000451671,0.0,0.0,3.877944962,0.001824719,85.146756907,0.048641466,334.24018072,0.198183282,44.217953889,0.068891287,78.637193859,0.110571696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5126,2962,2068,10408,1377,32,2,71,2934,7376,366,1038,48255,"39,530.70","26,267.40","14,757.50","24,374.40","29,580.90",0,"20,339.10","28,512.70","29,771.60","24,430.10","18,285.00","23,356.30",0,"25,694.00","28,588.10","15,812.90","14,789.70","20,333.50","19,624.40","37,646.50","30,954.30"
